[1_19] find 10 rules for how to translate words with more than one possible translation from Basque to Spanish,Write 10 <a href=""http://wiki.apertium.org/wiki/Constraint-based_lexical_selection_module"">lexical selection rules</a> for translating ambiguous words from Basque to Spanish.,72,"ftyers,mlforcada",Easy,"Code,Translation","translation,Basque,Spanish,mt,nlp"
[1_20] find 10 rules for how to translate words with more than one possible translation from Spanish to Basque,Write 10 <a href=""http://wiki.apertium.org/wiki/Constraint-based_lexical_selection_module"">lexical selection rules</a> for translating ambiguous words from Spanish to Basque.,72,"ftyers,mlforcada",Easy,"Code,Translation","translation,Spanish,Basque,mt,nlp"
[1_21] find 50 rules for how to translate words with more than one possible translation from Basque to Spanish,Write 50 <a href=""http://wiki.apertium.org/wiki/Constraint-based_lexical_selection_module"">lexical selection rules</a> for translating ambiguous words from Basque to Spanish.,72,"ftyers,mlforcada",Medium,"Code,Translation","translation,Basque,Spanish,mt,nlp"
[1_22] find 50 rules for how to translate words with more than one possible translation from Spanish to Basque,Write 50 <a href=""http://wiki.apertium.org/wiki/Constraint-based_lexical_selection_module"">lexical selection rules</a> for translating ambiguous words from Spanish to Basque.,72,"ftyers,mlforcada",Medium,"Code,Translation","translation,Spanish,Basque,mt,nlp"
[1_23] find 70 rules for how to translate words with more than one possible translation from Basque to Spanish,Write 70 <a href=""http://wiki.apertium.org/wiki/Constraint-based_lexical_selection_module"">lexical selection rules</a> for translating ambiguous words from Basque to Spanish.,72,"ftyers,mlforcada",Hard,"Code,Translation","translation,Basque,Spanish,mt,nlp"
[1_24] find 70 rules for how to translate words with more than one possible translation from Spanish to Basque,Write 70 <a href=""http://wiki.apertium.org/wiki/Constraint-based_lexical_selection_module"">lexical selection rules</a> for translating ambiguous words from Spanish to Basque.,72,"ftyers,mlforcada",Hard,"Code,Translation","translation,Spanish,Basque,mt,nlp"
[1_25] find 10 rules for how to translate words with more than one possible translation from Basque to English,Write 10 <a href=""http://wiki.apertium.org/wiki/Constraint-based_lexical_selection_module"">lexical selection rules</a> for translating ambiguous words from Basque to English.,72,"ftyers,mlforcada",Easy,"Code,Translation","translation,Basque,English,mt,nlp"
[1_26] find 10 rules for how to translate words with more than one possible translation from English to Basque,Write 10 <a href=""http://wiki.apertium.org/wiki/Constraint-based_lexical_selection_module"">lexical selection rules</a> for translating ambiguous words from English to Basque.,72,"ftyers,mlforcada",Easy,"Code,Translation","translation,English,Basque,mt,nlp"
[1_27] find 50 rules for how to translate words with more than one possible translation from Basque to English,Write 50 <a href=""http://wiki.apertium.org/wiki/Constraint-based_lexical_selection_module"">lexical selection rules</a> for translating ambiguous words from Basque to English.,72,"ftyers,mlforcada",Medium,"Code,Translation","translation,Basque,English,mt,nlp"
[1_28] find 50 rules for how to translate words with more than one possible translation from English to Basque,Write 50 <a href=""http://wiki.apertium.org/wiki/Constraint-based_lexical_selection_module"">lexical selection rules</a> for translating ambiguous words from English to Basque.,72,"ftyers,mlforcada",Medium,"Code,Translation","translation,English,Basque,mt,nlp"
[1_29] find 70 rules for how to translate words with more than one possible translation from Basque to English,Write 70 <a href=""http://wiki.apertium.org/wiki/Constraint-based_lexical_selection_module"">lexical selection rules</a> for translating ambiguous words from Basque to English.,72,"ftyers,mlforcada",Hard,"Code,Translation","translation,Basque,English,mt,nlp"
[1_30] find 70 rules for how to translate words with more than one possible translation from English to Basque,Write 70 <a href=""http://wiki.apertium.org/wiki/Constraint-based_lexical_selection_module"">lexical selection rules</a> for translating ambiguous words from English to Basque.,72,"ftyers,mlforcada",Hard,"Code,Translation","translation,English,Basque,mt,nlp"
[1_31] find 10 rules for how to translate words with more than one possible translation from Norwegian to English,Write 10 <a href=""http://wiki.apertium.org/wiki/Constraint-based_lexical_selection_module"">lexical selection rules</a> for translating ambiguous words from Norwegian to English.,72,"ftyers,unhammer",Easy,"Code,Translation","translation,Norwegian,English,mt,nlp"
[1_32] find 10 rules for how to translate words with more than one possible translation from English to Norwegian,Write 10 <a href=""http://wiki.apertium.org/wiki/Constraint-based_lexical_selection_module"">lexical selection rules</a> for translating ambiguous words from English to Norwegian.,72,"ftyers,unhammer",Easy,"Code,Translation","translation,English,Norwegian,mt,nlp"
[1_33] find 50 rules for how to translate words with more than one possible translation from Norwegian to English,Write 50 <a href=""http://wiki.apertium.org/wiki/Constraint-based_lexical_selection_module"">lexical selection rules</a> for translating ambiguous words from Norwegian to English.,72,"ftyers,unhammer",Medium,"Code,Translation","translation,Norwegian,English,mt,nlp"
[1_34] find 50 rules for how to translate words with more than one possible translation from English to Norwegian,Write 50 <a href=""http://wiki.apertium.org/wiki/Constraint-based_lexical_selection_module"">lexical selection rules</a> for translating ambiguous words from English to Norwegian.,72,"ftyers,unhammer",Medium,"Code,Translation","translation,English,Norwegian,mt,nlp"
[1_35] find 70 rules for how to translate words with more than one possible translation from Norwegian to English,Write 70 <a href=""http://wiki.apertium.org/wiki/Constraint-based_lexical_selection_module"">lexical selection rules</a> for translating ambiguous words from Norwegian to English.,72,"ftyers,unhammer",Hard,"Code,Translation","translation,Norwegian,English,mt,nlp"
[1_36] find 70 rules for how to translate words with more than one possible translation from English to Norwegian,Write 70 <a href=""http://wiki.apertium.org/wiki/Constraint-based_lexical_selection_module"">lexical selection rules</a> for translating ambiguous words from English to Norwegian.,72,"ftyers,unhammer",Hard,"Code,Translation","translation,English,Norwegian,mt,nlp"
[1_37] find 10 rules for how to translate words with more than one possible translation from Icelandic to English,Write 10 <a href=""http://wiki.apertium.org/wiki/Constraint-based_lexical_selection_module"">lexical selection rules</a> for translating ambiguous words from Icelandic to English.,72,"ftyers,",Easy,"Code,Translation","translation,Icelandic,English,mt,nlp"
[1_38] find 10 rules for how to translate words with more than one possible translation from English to Icelandic,Write 10 <a href=""http://wiki.apertium.org/wiki/Constraint-based_lexical_selection_module"">lexical selection rules</a> for translating ambiguous words from English to Icelandic.,72,"ftyers,",Easy,"Code,Translation","translation,English,Icelandic,mt,nlp"
[1_39] find 50 rules for how to translate words with more than one possible translation from Icelandic to English,Write 50 <a href=""http://wiki.apertium.org/wiki/Constraint-based_lexical_selection_module"">lexical selection rules</a> for translating ambiguous words from Icelandic to English.,72,"ftyers,",Medium,"Code,Translation","translation,Icelandic,English,mt,nlp"
[1_40] find 50 rules for how to translate words with more than one possible translation from English to Icelandic,Write 50 <a href=""http://wiki.apertium.org/wiki/Constraint-based_lexical_selection_module"">lexical selection rules</a> for translating ambiguous words from English to Icelandic.,72,"ftyers,",Medium,"Code,Translation","translation,English,Icelandic,mt,nlp"
[1_41] find 70 rules for how to translate words with more than one possible translation from Icelandic to English,Write 70 <a href=""http://wiki.apertium.org/wiki/Constraint-based_lexical_selection_module"">lexical selection rules</a> for translating ambiguous words from Icelandic to English.,72,"ftyers,",Hard,"Code,Translation","translation,Icelandic,English,mt,nlp"
[1_42] find 70 rules for how to translate words with more than one possible translation from English to Icelandic,Write 70 <a href=""http://wiki.apertium.org/wiki/Constraint-based_lexical_selection_module"">lexical selection rules</a> for translating ambiguous words from English to Icelandic.,72,"ftyers,",Hard,"Code,Translation","translation,English,Icelandic,mt,nlp"
[1_43] find 10 rules for how to translate words with more than one possible translation from Macedonian to English,Write 10 <a href=""http://wiki.apertium.org/wiki/Constraint-based_lexical_selection_module"">lexical selection rules</a> for translating ambiguous words from Macedonian to English.,72,"ftyers,",Easy,"Code,Translation","translation,Macedonian,English,mt,nlp"
[1_44] find 10 rules for how to translate words with more than one possible translation from English to Macedonian,Write 10 <a href=""http://wiki.apertium.org/wiki/Constraint-based_lexical_selection_module"">lexical selection rules</a> for translating ambiguous words from English to Macedonian.,72,"ftyers,",Easy,"Code,Translation","translation,English,Macedonian,mt,nlp"
[1_45] find 50 rules for how to translate words with more than one possible translation from Macedonian to English,Write 50 <a href=""http://wiki.apertium.org/wiki/Constraint-based_lexical_selection_module"">lexical selection rules</a> for translating ambiguous words from Macedonian to English.,72,"ftyers,",Medium,"Code,Translation","translation,Macedonian,English,mt,nlp"
[1_46] find 50 rules for how to translate words with more than one possible translation from English to Macedonian,Write 50 <a href=""http://wiki.apertium.org/wiki/Constraint-based_lexical_selection_module"">lexical selection rules</a> for translating ambiguous words from English to Macedonian.,72,"ftyers,",Medium,"Code,Translation","translation,English,Macedonian,mt,nlp"
[1_47] find 70 rules for how to translate words with more than one possible translation from Macedonian to English,Write 70 <a href=""http://wiki.apertium.org/wiki/Constraint-based_lexical_selection_module"">lexical selection rules</a> for translating ambiguous words from Macedonian to English.,72,"ftyers,",Hard,"Code,Translation","translation,Macedonian,English,mt,nlp"
[1_48] find 70 rules for how to translate words with more than one possible translation from English to Macedonian,Write 70 <a href=""http://wiki.apertium.org/wiki/Constraint-based_lexical_selection_module"">lexical selection rules</a> for translating ambiguous words from English to Macedonian.,72,"ftyers,",Hard,"Code,Translation","translation,English,Macedonian,mt,nlp"
[1_49] find 10 rules for how to translate words with more than one possible translation from Macedonian to Bulgarian,Write 10 <a href=""http://wiki.apertium.org/wiki/Constraint-based_lexical_selection_module"">lexical selection rules</a> for translating ambiguous words from Macedonian to Bulgarian.,72,"ftyers,",Easy,"Code,Translation","translation,Macedonian,Bulgarian,mt,nlp"
[1_50] find 10 rules for how to translate words with more than one possible translation from Bulgarian to Macedonian,Write 10 <a href=""http://wiki.apertium.org/wiki/Constraint-based_lexical_selection_module"">lexical selection rules</a> for translating ambiguous words from Bulgarian to Macedonian.,72,"ftyers,",Easy,"Code,Translation","translation,Bulgarian,Macedonian,mt,nlp"
[1_51] find 50 rules for how to translate words with more than one possible translation from Macedonian to Bulgarian,Write 50 <a href=""http://wiki.apertium.org/wiki/Constraint-based_lexical_selection_module"">lexical selection rules</a> for translating ambiguous words from Macedonian to Bulgarian.,72,"ftyers,",Medium,"Code,Translation","translation,Macedonian,Bulgarian,mt,nlp"
[1_52] find 50 rules for how to translate words with more than one possible translation from Bulgarian to Macedonian,Write 50 <a href=""http://wiki.apertium.org/wiki/Constraint-based_lexical_selection_module"">lexical selection rules</a> for translating ambiguous words from Bulgarian to Macedonian.,72,"ftyers,",Medium,"Code,Translation","translation,Bulgarian,Macedonian,mt,nlp"
[1_53] find 70 rules for how to translate words with more than one possible translation from Macedonian to Bulgarian,Write 70 <a href=""http://wiki.apertium.org/wiki/Constraint-based_lexical_selection_module"">lexical selection rules</a> for translating ambiguous words from Macedonian to Bulgarian.,72,"ftyers,",Hard,"Code,Translation","translation,Macedonian,Bulgarian,mt,nlp"
[1_54] find 70 rules for how to translate words with more than one possible translation from Bulgarian to Macedonian,Write 70 <a href=""http://wiki.apertium.org/wiki/Constraint-based_lexical_selection_module"">lexical selection rules</a> for translating ambiguous words from Bulgarian to Macedonian.,72,"ftyers,",Hard,"Code,Translation","translation,Bulgarian,Macedonian,mt,nlp"
[1_55] find 10 rules for how to translate words with more than one possible translation from Serbo_Croatian to Macedonian,Write 10 <a href=""http://wiki.apertium.org/wiki/Constraint-based_lexical_selection_module"">lexical selection rules</a> for translating ambiguous words from Serbo_Croatian to Macedonian.,72,"ftyers,hperadin",Easy,"Code,Translation","translation,Serbo_Croatian,Macedonian,mt,nlp"
[1_56] find 10 rules for how to translate words with more than one possible translation from Macedonian to Serbo_Croatian,Write 10 <a href=""http://wiki.apertium.org/wiki/Constraint-based_lexical_selection_module"">lexical selection rules</a> for translating ambiguous words from Macedonian to Serbo_Croatian.,72,"ftyers,hperadin",Easy,"Code,Translation","translation,Macedonian,Serbo_Croatian,mt,nlp"
[1_57] find 50 rules for how to translate words with more than one possible translation from Serbo_Croatian to Macedonian,Write 50 <a href=""http://wiki.apertium.org/wiki/Constraint-based_lexical_selection_module"">lexical selection rules</a> for translating ambiguous words from Serbo_Croatian to Macedonian.,72,"ftyers,hperadin",Medium,"Code,Translation","translation,Serbo_Croatian,Macedonian,mt,nlp"
[1_58] find 50 rules for how to translate words with more than one possible translation from Macedonian to Serbo_Croatian,Write 50 <a href=""http://wiki.apertium.org/wiki/Constraint-based_lexical_selection_module"">lexical selection rules</a> for translating ambiguous words from Macedonian to Serbo_Croatian.,72,"ftyers,hperadin",Medium,"Code,Translation","translation,Macedonian,Serbo_Croatian,mt,nlp"
[1_59] find 70 rules for how to translate words with more than one possible translation from Serbo_Croatian to Macedonian,Write 70 <a href=""http://wiki.apertium.org/wiki/Constraint-based_lexical_selection_module"">lexical selection rules</a> for translating ambiguous words from Serbo_Croatian to Macedonian.,72,"ftyers,hperadin",Hard,"Code,Translation","translation,Serbo_Croatian,Macedonian,mt,nlp"
[1_60] find 70 rules for how to translate words with more than one possible translation from Macedonian to Serbo_Croatian,Write 70 <a href=""http://wiki.apertium.org/wiki/Constraint-based_lexical_selection_module"">lexical selection rules</a> for translating ambiguous words from Macedonian to Serbo_Croatian.,72,"ftyers,hperadin",Hard,"Code,Translation","translation,Macedonian,Serbo_Croatian,mt,nlp"
[1_61] find 10 rules for how to translate words with more than one possible translation from Turkish to Kyrgyz,Write 10 <a href=""http://wiki.apertium.org/wiki/Constraint-based_lexical_selection_module"">lexical selection rules</a> for translating ambiguous words from Turkish to Kyrgyz.,72,"ftyers,jnw",Easy,"Code,Translation","translation,Turkish,Kyrgyz,mt,nlp"
[1_62] find 10 rules for how to translate words with more than one possible translation from Kyrgyz to Turkish,Write 10 <a href=""http://wiki.apertium.org/wiki/Constraint-based_lexical_selection_module"">lexical selection rules</a> for translating ambiguous words from Kyrgyz to Turkish.,72,"ftyers,jnw",Easy,"Code,Translation","translation,Kyrgyz,Turkish,mt,nlp"
[1_63] find 50 rules for how to translate words with more than one possible translation from Turkish to Kyrgyz,Write 50 <a href=""http://wiki.apertium.org/wiki/Constraint-based_lexical_selection_module"">lexical selection rules</a> for translating ambiguous words from Turkish to Kyrgyz.,72,"ftyers,jnw",Medium,"Code,Translation","translation,Turkish,Kyrgyz,mt,nlp"
[1_64] find 50 rules for how to translate words with more than one possible translation from Kyrgyz to Turkish,Write 50 <a href=""http://wiki.apertium.org/wiki/Constraint-based_lexical_selection_module"">lexical selection rules</a> for translating ambiguous words from Kyrgyz to Turkish.,72,"ftyers,jnw",Medium,"Code,Translation","translation,Kyrgyz,Turkish,mt,nlp"
[1_65] find 70 rules for how to translate words with more than one possible translation from Turkish to Kyrgyz,Write 70 <a href=""http://wiki.apertium.org/wiki/Constraint-based_lexical_selection_module"">lexical selection rules</a> for translating ambiguous words from Turkish to Kyrgyz.,72,"ftyers,jnw",Hard,"Code,Translation","translation,Turkish,Kyrgyz,mt,nlp"
[1_66] find 70 rules for how to translate words with more than one possible translation from Kyrgyz to Turkish,Write 70 <a href=""http://wiki.apertium.org/wiki/Constraint-based_lexical_selection_module"">lexical selection rules</a> for translating ambiguous words from Kyrgyz to Turkish.,72,"ftyers,jnw",Hard,"Code,Translation","translation,Kyrgyz,Turkish,mt,nlp"
[1_67] find 10 rules for how to translate words with more than one possible translation from Turkish to Kazakh,Write 10 <a href=""http://wiki.apertium.org/wiki/Constraint-based_lexical_selection_module"">lexical selection rules</a> for translating ambiguous words from Turkish to Kazakh.,72,"ftyers,jnw",Easy,"Code,Translation","translation,Turkish,Kazakh,mt,nlp"
[1_68] find 10 rules for how to translate words with more than one possible translation from Kazakh to Turkish,Write 10 <a href=""http://wiki.apertium.org/wiki/Constraint-based_lexical_selection_module"">lexical selection rules</a> for translating ambiguous words from Kazakh to Turkish.,72,"ftyers,jnw",Easy,"Code,Translation","translation,Kazakh,Turkish,mt,nlp"
[1_69] find 50 rules for how to translate words with more than one possible translation from Turkish to Kazakh,Write 50 <a href=""http://wiki.apertium.org/wiki/Constraint-based_lexical_selection_module"">lexical selection rules</a> for translating ambiguous words from Turkish to Kazakh.,72,"ftyers,jnw",Medium,"Code,Translation","translation,Turkish,Kazakh,mt,nlp"
[1_70] find 50 rules for how to translate words with more than one possible translation from Kazakh to Turkish,Write 50 <a href=""http://wiki.apertium.org/wiki/Constraint-based_lexical_selection_module"">lexical selection rules</a> for translating ambiguous words from Kazakh to Turkish.,72,"ftyers,jnw",Medium,"Code,Translation","translation,Kazakh,Turkish,mt,nlp"
[1_71] find 70 rules for how to translate words with more than one possible translation from Turkish to Kazakh,Write 70 <a href=""http://wiki.apertium.org/wiki/Constraint-based_lexical_selection_module"">lexical selection rules</a> for translating ambiguous words from Turkish to Kazakh.,72,"ftyers,jnw",Hard,"Code,Translation","translation,Turkish,Kazakh,mt,nlp"
[1_72] find 70 rules for how to translate words with more than one possible translation from Kazakh to Turkish,Write 70 <a href=""http://wiki.apertium.org/wiki/Constraint-based_lexical_selection_module"">lexical selection rules</a> for translating ambiguous words from Kazakh to Turkish.,72,"ftyers,jnw",Hard,"Code,Translation","translation,Kazakh,Turkish,mt,nlp"
[1_73] find 10 rules for how to translate words with more than one possible translation from Turkish to Uzbek,Write 10 <a href=""http://wiki.apertium.org/wiki/Constraint-based_lexical_selection_module"">lexical selection rules</a> for translating ambiguous words from Turkish to Uzbek.,72,"ftyers,jnw",Easy,"Code,Translation","translation,Turkish,Uzbek,mt,nlp"
[1_74] find 10 rules for how to translate words with more than one possible translation from Uzbek to Turkish,Write 10 <a href=""http://wiki.apertium.org/wiki/Constraint-based_lexical_selection_module"">lexical selection rules</a> for translating ambiguous words from Uzbek to Turkish.,72,"ftyers,jnw",Easy,"Code,Translation","translation,Uzbek,Turkish,mt,nlp"
[1_75] find 50 rules for how to translate words with more than one possible translation from Turkish to Uzbek,Write 50 <a href=""http://wiki.apertium.org/wiki/Constraint-based_lexical_selection_module"">lexical selection rules</a> for translating ambiguous words from Turkish to Uzbek.,72,"ftyers,jnw",Medium,"Code,Translation","translation,Turkish,Uzbek,mt,nlp"
[1_76] find 50 rules for how to translate words with more than one possible translation from Uzbek to Turkish,Write 50 <a href=""http://wiki.apertium.org/wiki/Constraint-based_lexical_selection_module"">lexical selection rules</a> for translating ambiguous words from Uzbek to Turkish.,72,"ftyers,jnw",Medium,"Code,Translation","translation,Uzbek,Turkish,mt,nlp"
[1_77] find 70 rules for how to translate words with more than one possible translation from Turkish to Uzbek,Write 70 <a href=""http://wiki.apertium.org/wiki/Constraint-based_lexical_selection_module"">lexical selection rules</a> for translating ambiguous words from Turkish to Uzbek.,72,"ftyers,jnw",Hard,"Code,Translation","translation,Turkish,Uzbek,mt,nlp"
[1_78] find 70 rules for how to translate words with more than one possible translation from Uzbek to Turkish,Write 70 <a href=""http://wiki.apertium.org/wiki/Constraint-based_lexical_selection_module"">lexical selection rules</a> for translating ambiguous words from Uzbek to Turkish.,72,"ftyers,jnw",Hard,"Code,Translation","translation,Uzbek,Turkish,mt,nlp"
[1_79] find 10 rules for how to translate words with more than one possible translation from Chuvash to Russian,Write 10 <a href=""http://wiki.apertium.org/wiki/Constraint-based_lexical_selection_module"">lexical selection rules</a> for translating ambiguous words from Chuvash to Russian.,72,"ftyers,hectoralos",Easy,"Code,Translation","translation,Chuvash,Russian,mt,nlp"
[1_80] find 10 rules for how to translate words with more than one possible translation from Russian to Chuvash,Write 10 <a href=""http://wiki.apertium.org/wiki/Constraint-based_lexical_selection_module"">lexical selection rules</a> for translating ambiguous words from Russian to Chuvash.,72,"ftyers,hectoralos",Easy,"Code,Translation","translation,Russian,Chuvash,mt,nlp"
[1_81] find 50 rules for how to translate words with more than one possible translation from Chuvash to Russian,Write 50 <a href=""http://wiki.apertium.org/wiki/Constraint-based_lexical_selection_module"">lexical selection rules</a> for translating ambiguous words from Chuvash to Russian.,72,"ftyers,hectoralos",Medium,"Code,Translation","translation,Chuvash,Russian,mt,nlp"
[1_82] find 50 rules for how to translate words with more than one possible translation from Russian to Chuvash,Write 50 <a href=""http://wiki.apertium.org/wiki/Constraint-based_lexical_selection_module"">lexical selection rules</a> for translating ambiguous words from Russian to Chuvash.,72,"ftyers,hectoralos",Medium,"Code,Translation","translation,Russian,Chuvash,mt,nlp"
[1_83] find 70 rules for how to translate words with more than one possible translation from Chuvash to Russian,Write 70 <a href=""http://wiki.apertium.org/wiki/Constraint-based_lexical_selection_module"">lexical selection rules</a> for translating ambiguous words from Chuvash to Russian.,72,"ftyers,hectoralos",Hard,"Code,Translation","translation,Chuvash,Russian,mt,nlp"
[1_84] find 70 rules for how to translate words with more than one possible translation from Russian to Chuvash,Write 70 <a href=""http://wiki.apertium.org/wiki/Constraint-based_lexical_selection_module"">lexical selection rules</a> for translating ambiguous words from Russian to Chuvash.,72,"ftyers,hectoralos",Hard,"Code,Translation","translation,Russian,Chuvash,mt,nlp"
[1_85] find 10 rules for how to translate words with more than one possible translation from Komi to Russian,Write 10 <a href=""http://wiki.apertium.org/wiki/Constraint-based_lexical_selection_module"">lexical selection rules</a> for translating ambiguous words from Komi to Russian.,72,"ftyers,hectoralos",Easy,"Code,Translation","translation,Komi,Russian,mt,nlp"
[1_86] find 10 rules for how to translate words with more than one possible translation from Russian to Komi,Write 10 <a href=""http://wiki.apertium.org/wiki/Constraint-based_lexical_selection_module"">lexical selection rules</a> for translating ambiguous words from Russian to Komi.,72,"ftyers,hectoralos",Easy,"Code,Translation","translation,Russian,Komi,mt,nlp"
[1_87] find 50 rules for how to translate words with more than one possible translation from Komi to Russian,Write 50 <a href=""http://wiki.apertium.org/wiki/Constraint-based_lexical_selection_module"">lexical selection rules</a> for translating ambiguous words from Komi to Russian.,72,"ftyers,hectoralos",Medium,"Code,Translation","translation,Komi,Russian,mt,nlp"
[1_88] find 50 rules for how to translate words with more than one possible translation from Russian to Komi,Write 50 <a href=""http://wiki.apertium.org/wiki/Constraint-based_lexical_selection_module"">lexical selection rules</a> for translating ambiguous words from Russian to Komi.,72,"ftyers,hectoralos",Medium,"Code,Translation","translation,Russian,Komi,mt,nlp"
[1_89] find 70 rules for how to translate words with more than one possible translation from Komi to Russian,Write 70 <a href=""http://wiki.apertium.org/wiki/Constraint-based_lexical_selection_module"">lexical selection rules</a> for translating ambiguous words from Komi to Russian.,72,"ftyers,hectoralos",Hard,"Code,Translation","translation,Komi,Russian,mt,nlp"
[1_90] find 70 rules for how to translate words with more than one possible translation from Russian to Komi,Write 70 <a href=""http://wiki.apertium.org/wiki/Constraint-based_lexical_selection_module"">lexical selection rules</a> for translating ambiguous words from Russian to Komi.,72,"ftyers,hectoralos",Hard,"Code,Translation","translation,Russian,Komi,mt,nlp"
[1_91] find 10 rules for how to translate words with more than one possible translation from Tatar to Russian,Write 10 <a href=""http://wiki.apertium.org/wiki/Constraint-based_lexical_selection_module"">lexical selection rules</a> for translating ambiguous words from Tatar to Russian.,72,"ftyers,hectoralos",Easy,"Code,Translation","translation,Tatar,Russian,mt,nlp"
